name,value,year,lastValue,rank
FRANCE,102674,2017,11082,6
FRANCE,33236,2017,4705,6
FRANCE,144523,2017,40870,6
FRANCE,315137,2017,6386,6
FRANCE,1852,2017,328,6
FRANCE,4394,2017,291,6
FRANCE,66444,2017,6198,6
FRANCE,19067,2017,1475,6
FRANCE,4224,2017,182,6
FRANCE,3092,2017,174,6
FRANCE,38553,2017,2856,6
FRANCE,8534,2017,1001,6
FRANCE,3319,2017,405,6
FRANCE,5235,2017,559,6
FRANCE,40932,2017,1336,6
FRANCE,5557,2017,246,6
FRANCE,345512,2017,4599,6
FRANCE,1145941,2017,15400,6
FRANCE,5247220,2017,528416,6
FRANCE,24946,2017,1573,6
FRANCE,343518,2017,33453,6
FRANCE,80329,2017,7977,6
FRANCE,9398,2017,53,6
FRANCE,284731,2017,3126,6
FRANCE,915949,2017,14448,6
FRANCE,21593,2017,2535,6
FRANCE,49409,2017,525,6
FRANCE,24462,2017,4645,6
FRANCE,494122,2017,4015,6
FRANCE,461805,2017,3551,6
FRANCE,32276,2017,646,6
FRANCE,47511,2017,926,6
FRANCE,7735,2017,573,6
FRANCE,52468,2017,249,6
FRANCE,14115,2017,2264,6
FRANCE,966508,2017,4272,6
FRANCE,1619,2017,191,6
FRANCE,4089,2017,216,6
FRANCE,5403,2017,14,6
FRANCE,135894,2017,739,6
FRANCE,7797,2017,431,6
FRANCE,131109,2017,8808,6
FRANCE,50558,2017,5300,6
FRANCE,2142,2017,70,6
FRANCE,13334,2017,2818,6
FRANCE,217764,2017,1642,6
FRANCE,288050,2017,1794,6
FRANCE,2484089,2017,150574,6
FRANCE,31117,2017,48,6
FRANCE,11436,2017,513,6
FRANCE,2445,2017,257,6
FRANCE,19621,2017,1175,6
FRANCE,3195,2017,9,6
FRANCE,500941,2017,1771,6
FRANCE,3790,2017,78,6
FRANCE,1983714,2017,94206,6
FRANCE,3560,2017,30,6
FRANCE,2938,2017,4,6
FRANCE,36847,2017,1199,6
FRANCE,48604,2017,1448,6
FRANCE,13964,2017,265,6
FRANCE,209168,2017,21798,6
FRANCE,24615,2017,154,6
FRANCE,49170,2017,1081,6
FRANCE,38972,2017,305,6
FRANCE,780528,2017,12878,6
FRANCE,21584,2017,480,6
FRANCE,3256,2017,117,6
FRANCE,37470,2017,514,6
FRANCE,10816,2017,50,6
FRANCE,19732,2017,1815,6
FRANCE,2337600,2017,10753,6
FRANCE,71094,2017,5009,6
FRANCE,4408,2017,217,6
FRANCE,10741,2017,1251,6
FRANCE,281384,2017,1269,6
FRANCE,10229,2017,738,6
FRANCE,186875,2017,1520,6
FRANCE,99820,2017,1365,6
FRANCE,314048,2017,2824,6
FRANCE,1378,2017,97,6
FRANCE,26379,2017,2271,6
FRANCE,125586,2017,2461,6
FRANCE,259925,2017,12871,6
FRANCE,32924,2017,3550,6
FRANCE,34653,2017,230,6
FRANCE,415113,2017,35764,6
FRANCE,542543,2017,7475,6
FRANCE,1047085,2017,105461,6
FRANCE,381994,2017,39809,6
FRANCE,35292,2017,5580,6
FRANCE,95741,2017,771,6
FRANCE,2348,2017,132,6
FRANCE,11028219,2017,652334,6
FRANCE,7558742,2017,549729,6
FRANCE,26591,2017,362,6
FRANCE,84488,2017,9403,6
FRANCE,10216,2017,896,6
FRANCE,5792,2017,452,6
FRANCE,661311,2017,6174,6
FRANCE,2582370,2017,233049,6
FRANCE,4209,2017,413,6
FRANCE,37328,2017,4307,6
FRANCE,178977,2017,14355,6
FRANCE,19200,2017,1034,6
FRANCE,3492,2017,224,6
FRANCE,39854,2017,10476,6
FRANCE,6647,2017,105,5
FRANCE,97862,2017,235,5
FRANCE,54879,2017,4056,5
FRANCE,28863,2017,1389,5
FRANCE,24628,2017,161,5
FRANCE,80540,2017,897,5
FRANCE,11520,2017,72,5
FRANCE,67675,2017,9777,5
FRANCE,3456,2017,50,5
FRANCE,2081083,2017,177111,5
FRANCE,6674,2017,121,5
FRANCE,585170,2017,43006,5
FRANCE,58134,2017,450,5
FRANCE,62675,2017,385,5
FRANCE,68678,2017,677,5
FRANCE,478984,2017,44448,5
FRANCE,30923,2017,2565,5
FRANCE,19383,2017,36,5
FRANCE,2794,2017,10,5
FRANCE,25269,2017,1807,5
FRANCE,5774,2017,211,5
FRANCE,333718,2017,53317,5
FRANCE,46583,2017,120,5
FRANCE,22393,2017,984,5
FRANCE,2840,2017,104,5
FRANCE,4028,2017,231,5
FRANCE,4746,2017,68,5
FRANCE,18551,2017,2650,5
FRANCE,144795,2017,10948,5
FRANCE,736324,2017,6409,5
FRANCE,11738,2017,120,5
FRANCE,37336,2017,4337,5
FRANCE,211928,2017,20678,5
FRANCE,31400,2017,4093,5
FRANCE,237738,2017,13323,5
FRANCE,54712,2017,1276,5
FRANCE,38290,2017,1896,5
FRANCE,1257331,2017,30168,5
FRANCE,2432,2017,206,5
FRANCE,6108,2017,46,5
FRANCE,6469935,2017,356091,5
FRANCE,47210,2017,342,5
FRANCE,124285,2017,11775,5
FRANCE,2115,2017,181,5
FRANCE,18177,2017,1576,5
FRANCE,4054,2017,236,5
FRANCE,32364,2017,1242,5
FRANCE,23658,2017,106,5
FRANCE,11126,2017,163,5
FRANCE,19500,2017,1931,5
FRANCE,3000,2017,46,5
FRANCE,276387,2017,6383,5
FRANCE,9482,2017,229,5
FRANCE,3106,2017,38,5
FRANCE,14352,2017,2095,5
FRANCE,670523,2017,38201,5
FRANCE,70486,2017,15654,5
FRANCE,525206,2017,9595,5
FRANCE,8901,2017,896,5
FRANCE,423415,2017,4068,5
FRANCE,16067,2017,1416,5
FRANCE,176413,2017,5528,5
FRANCE,2904,2017,55,5
FRANCE,800886,2017,50334,5
FRANCE,10907,2017,64,5
FRANCE,10425,2017,1202,5
FRANCE,30610,2017,1984,5
FRANCE,452991,2017,3770,5
FRANCE,17158,2017,1972,5
FRANCE,76743,2017,12396,5
FRANCE,2436889,2017,104690,5
FRANCE,49544,2017,4793,5
FRANCE,2580,2017,509,5
FRANCE,2092,2017,85,5
FRANCE,4299,2017,360,5
FRANCE,2632,2017,195,5
FRANCE,75789,2017,682,5
FRANCE,11188755,2017,799895,5
FRANCE,4669,2017,46,5
FRANCE,147154,2017,14024,5
FRANCE,74852,2017,10437,5
FRANCE,3395,2017,16,5
FRANCE,9123,2017,9,5
FRANCE,482355,2017,46461,5
FRANCE,5188,2017,213,5
FRANCE,23218,2017,319,5
FRANCE,17391,2017,1379,5
FRANCE,8215,2017,560,5
FRANCE,828607,2017,62988,5
FRANCE,9192,2017,485,5
FRANCE,8472,2017,113,5
FRANCE,3230,2017,31,5
FRANCE,4821,2017,49,5
FRANCE,329695,2017,3086,5
FRANCE,7133,2017,106,5
FRANCE,3281,2017,30,5
FRANCE,13204,2017,1277,5
FRANCE,559676,2017,2441,5
FRANCE,90440,2017,6634,5
FRANCE,65390,2017,4029,5
FRANCE,113054,2017,774,5
FRANCE,1796416,2017,219931,5
FRANCE,2409,2017,256,5
FRANCE,201649,2017,10584,5
FRANCE,15318,2017,241,5
FRANCE,250993,2017,41218,5
FRANCE,9615,2017,16,5
FRANCE,3234661,2017,176564,5
FRANCE,34364,2017,2348,5
FRANCE,33057,2017,3084,5
FRANCE,22776,2017,1650,5
FRANCE,2822006,2017,598252,5
FRANCE,17303,2017,2274,5
FRANCE,11288,2017,827,5
FRANCE,29266,2017,414,5
FRANCE,8227,2017,13,5
FRANCE,159800,2017,225,5
FRANCE,198486,2017,947,5
FRANCE,166086,2017,668,5
FRANCE,17992,2017,590,5
FRANCE,207811,2017,9155,5
FRANCE,4326,2017,68,5
FRANCE,77910,2017,1055,5
FRANCE,10993,2017,216,5
FRANCE,4646,2017,89,5
FRANCE,411639,2017,12812,5
FRANCE,3576,2017,204,5
FRANCE,55262,2017,4105,5
FRANCE,236911,2017,1911,5
FRANCE,35236,2017,2611,5
FRANCE,1653422,2017,58196,5
FRANCE,5019,2017,385,5
FRANCE,31964,2017,1532,5
FRANCE,484229,2017,38303,5
FRANCE,35445,2017,216,5
FRANCE,3636,2017,11,5
FRANCE,122626,2017,2394,5
FRANCE,197564,2017,9820,5
FRANCE,198065,2017,51,5
FRANCE,7880,2017,379,5
FRANCE,4472,2017,284,5
FRANCE,679552,2017,2763,5
FRANCE,3550,2017,50,5
FRANCE,69056,2017,3153,5
FRANCE,719355,2017,3266,5
FRANCE,22048,2017,413,5
FRANCE,720537,2017,46482,5
FRANCE,71243,2017,7346,5
FRANCE,1321771,2017,94383,5
FRANCE,78869,2017,616,5
FRANCE,1852,2017,389,5
FRANCE,27501,2017,2685,5
FRANCE,2288,2017,231,5
FRANCE,6747,2017,740,5
FRANCE,144999,2017,733,5
FRANCE,20467,2017,2288,5
FRANCE,37772,2017,767,5
FRANCE,15831,2017,792,5
FRANCE,1797696,2017,128147,5
FRANCE,29374,2017,318,5
FRANCE,8936,2017,1639,5
FRANCE,56942,2017,193,5
FRANCE,16768,2017,229,5
FRANCE,2891,2017,26,5
FRANCE,118143,2017,8134,5
FRANCE,784158,2017,59625,5
FRANCE,99486,2017,824,5
FRANCE,1032297,2017,112585,5
FRANCE,128920,2017,9021,5
FRANCE,3828,2017,305,5
FRANCE,530226,2017,5347,5
FRANCE,1957,2017,83,5
FRANCE,33937,2017,2010,5
FRANCE,1129439,2017,91213,5
FRANCE,118170,2017,1163,5
FRANCE,102067,2017,773,5
FRANCE,22691,2017,4057,5
FRANCE,35318,2017,410,5
FRANCE,29389,2017,138,5
FRANCE,4054,2017,27,5
FRANCE,38453,2017,1159,5
FRANCE,55647,2017,4082,5
FRANCE,2234,2017,178,5
FRANCE,433930,2017,1307,5
FRANCE,2959054,2017,415049,5
FRANCE,72406,2017,6087,5
FRANCE,54862,2017,8948,5
FRANCE,335137,2017,19886,5
FRANCE,164516,2017,1216,5
FRANCE,3726,2017,214,5
FRANCE,49333,2017,4860,5
FRANCE,968702,2017,106960,5
FRANCE,45536,2017,307,5
FRANCE,393311,2017,5169,5
FRANCE,310504,2017,3805,5
FRANCE,1240781,2017,4143,5
FRANCE,266993,2017,24541,5
FRANCE,144061,2017,1413,5
FRANCE,80585,2017,1000,5
FRANCE,33555,2017,164,5
FRANCE,125889,2017,10747,5
FRANCE,258160,2017,11527,5
FRANCE,2647,2017,57,5
FRANCE,7166,2017,570,5
FRANCE,2777,2017,23,5
FRANCE,187654,2017,9286,5
FRANCE,34798,2017,2187,5
FRANCE,196120,2017,608,5
FRANCE,100853,2017,6699,5
FRANCE,702398,2017,60043,5
FRANCE,98374,2017,4300,5
FRANCE,26212,2017,4010,5
FRANCE,120896,2017,7565,5
FRANCE,5217,2017,755,5
FRANCE,22577,2017,248,5
FRANCE,11309,2017,297,5
FRANCE,3694,2017,165,5
FRANCE,463163,2017,18604,5
FRANCE,479511,2017,61079,5
FRANCE,2577,2017,22,5
FRANCE,7153,2017,14,5
FRANCE,5393,2017,340,5
FRANCE,9730,2017,38,5
FRANCE,102933,2017,1561,5
FRANCE,117733,2017,21940,5
FRANCE,9159,2017,865,5
FRANCE,22569,2017,2507,4
FRANCE,501718,2017,3191,4
FRANCE,477980,2017,39005,4
FRANCE,3153,2017,27,4
FRANCE,2630,2017,312,4
FRANCE,235305,2017,3775,4
FRANCE,2547,2017,19,4
FRANCE,7022,2017,31,4
FRANCE,5474,2017,593,4
FRANCE,315776,2017,48936,4
FRANCE,16117,2017,1912,4
FRANCE,2757,2017,93,4
FRANCE,6823,2017,325,4
FRANCE,27266,2017,2796,4
FRANCE,548744,2017,2247,4
FRANCE,5405,2017,249,4
FRANCE,29531,2017,2485,4
FRANCE,31874,2017,953,4
FRANCE,929902,2017,53495,4
FRANCE,57221,2017,2122,4
FRANCE,1687,2017,385,4
FRANCE,8605,2017,123,4
FRANCE,4062,2017,149,4
FRANCE,6843,2017,895,4
FRANCE,165338,2017,3840,4
FRANCE,2627,2017,37,4
FRANCE,17549,2017,2559,4
FRANCE,631321,2017,3717,4
FRANCE,260640,2017,1270,4
FRANCE,3768,2017,34,4
FRANCE,694215,2017,56220,4
FRANCE,2222937,2017,132072,4
FRANCE,118247,2017,11688,4
FRANCE,993742,2017,2285,4
FRANCE,11630,2017,29,4
FRANCE,10886,2017,1474,4
FRANCE,281348,2017,7746,4
FRANCE,736603,2017,53379,4
FRANCE,15001,2017,1954,4
FRANCE,60589,2017,432,4
FRANCE,17629,2017,22,4
FRANCE,18870,2017,123,4
FRANCE,4389,2017,193,4
FRANCE,6722,2017,931,4
FRANCE,129864,2017,12564,4
FRANCE,16459,2017,276,4
FRANCE,4617,2017,355,4
FRANCE,41317,2017,6392,4
FRANCE,60232,2017,438,4
FRANCE,2858,2017,3,4
FRANCE,210546,2017,5628,4
FRANCE,2747,2017,347,4
FRANCE,35976,2017,474,4
FRANCE,1968,2017,224,4
FRANCE,384768,2017,19069,4
FRANCE,1393600,2017,23496,4
FRANCE,2086,2017,236,4
FRANCE,24155,2017,381,4
FRANCE,163164,2017,2686,4
FRANCE,304929,2017,5453,4
FRANCE,631429,2017,31119,4
FRANCE,3184,2017,171,4
FRANCE,56460,2017,5289,4
FRANCE,7168,2017,493,4
FRANCE,2509,2017,90,4
FRANCE,882933,2017,13649,4
FRANCE,715923,2017,41667,4
FRANCE,11231,2017,1411,4
FRANCE,31976,2017,2312,4
FRANCE,3680,2017,149,4
FRANCE,1357,2017,67,4
FRANCE,20634,2017,1090,4
FRANCE,129213,2017,1615,4
FRANCE,151541,2017,8315,4
FRANCE,32303,2017,272,4
FRANCE,8063,2017,96,4
FRANCE,547921,2017,50555,4
FRANCE,418897,2017,5345,4
FRANCE,20305,2017,586,4
FRANCE,10528,2017,511,4
FRANCE,8018,2017,62,4
FRANCE,117738,2017,8035,4
FRANCE,45204,2017,5183,4
FRANCE,104507,2017,7510,4
FRANCE,367777,2017,39690,4
FRANCE,2247,2017,78,4
FRANCE,8374,2017,54,4
FRANCE,19481,2017,784,4
FRANCE,23785,2017,233,4
FRANCE,3852142,2017,88289,4
FRANCE,17039,2017,63,4
FRANCE,17688,2017,50,4
FRANCE,5441,2017,10,4
FRANCE,63349,2017,1222,4
FRANCE,6730,2017,120,4
FRANCE,3402,2017,218,4
FRANCE,21989,2017,855,4
FRANCE,3083,2017,86,4
FRANCE,15899,2017,142,4
FRANCE,59160,2017,560,4
FRANCE,3119,2017,38,4
FRANCE,7768,2017,261,4
FRANCE,129205,2017,3416,4
FRANCE,21329,2017,160,4
FRANCE,286643,2017,5598,4
FRANCE,71829,2017,4670,4
FRANCE,61769,2017,922,4
FRANCE,142067,2017,2644,4
FRANCE,33960,2017,236,4
FRANCE,2994,2017,12,4
FRANCE,33947,2017,110,4
FRANCE,50844,2017,7160,4
FRANCE,491611,2017,6387,4
FRANCE,34708,2017,75,4
FRANCE,39215,2017,113,4
FRANCE,30623,2017,6699,4
FRANCE,63654,2017,7076,4
FRANCE,233105,2017,15883,4
FRANCE,1188809,2017,12427,4
FRANCE,322092,2017,2125,4
FRANCE,308438,2017,16343,4
FRANCE,1948452,2017,122046,4
FRANCE,14929,2017,251,4
FRANCE,346350,2017,3270,4
FRANCE,28314,2017,133,4
FRANCE,4941,2017,856,4
FRANCE,145880,2017,974,4
FRANCE,29317,2017,200,4
FRANCE,526764,2017,5825,4
FRANCE,2766,2017,135,4
FRANCE,193504,2017,271,4
FRANCE,92479,2017,445,4
FRANCE,9460,2017,1443,4
FRANCE,48017,2017,3928,4
FRANCE,11855,2017,59,4
FRANCE,197507,2017,20173,4
FRANCE,65783,2017,55,4
FRANCE,22050,2017,916,4
FRANCE,14398,2017,40,4
FRANCE,175781,2017,15014,4
FRANCE,726453,2017,48246,4
FRANCE,4451,2017,116,4
FRANCE,137456,2017,14004,4
FRANCE,3010,2017,321,4
FRANCE,12976,2017,973,4
FRANCE,1816,2017,120,4
FRANCE,9637,2017,6,4
FRANCE,321420,2017,1127,4
FRANCE,118123,2017,354,4
FRANCE,373756,2017,1120,4
FRANCE,8499,2017,789,4
FRANCE,8769,2017,494,4
FRANCE,18100,2017,565,4
FRANCE,2831351,2017,15531,4
FRANCE,1758,2017,114,4
FRANCE,390661,2017,31782,4
FRANCE,2693637,2017,129051,4
FRANCE,1066609,2017,50962,4
FRANCE,26002,2017,537,4
FRANCE,72298,2017,299,4
FRANCE,15211,2017,2082,4
FRANCE,85271,2017,6451,4
FRANCE,68176,2017,4386,4
FRANCE,97621,2017,2017,4
FRANCE,5436,2017,647,4
FRANCE,10964,2017,54,4
FRANCE,7423,2017,629,4
FRANCE,34763,2017,665,4
FRANCE,2855,2017,231,4
FRANCE,84493,2017,13345,4
FRANCE,32113,2017,2538,4
FRANCE,34095,2017,1467,4
FRANCE,1861,2017,0,4
FRANCE,27661,2017,4371,4
FRANCE,37641,2017,3416,4
FRANCE,32723,2017,337,4
FRANCE,190246,2017,144,4
FRANCE,311593,2017,9078,4
FRANCE,121737,2017,964,4
FRANCE,24741,2017,1030,4
FRANCE,975196,2017,12986,4
FRANCE,1520,2017,85,4
FRANCE,11938,2017,783,4
FRANCE,139504,2017,1126,4
FRANCE,43674,2017,1556,4
FRANCE,5475,2017,41,4
FRANCE,1351,2017,193,4
FRANCE,670048,2017,36118,4
FRANCE,24981,2017,87,4
FRANCE,22043,2017,1939,4
FRANCE,24269,2017,1202,4
FRANCE,15889,2017,865,4
FRANCE,4059,2017,189,4
FRANCE,41323,2017,2266,4
FRANCE,734600,2017,0,4
FRANCE,2369,2017,267,4
FRANCE,9517,2017,1126,4
FRANCE,2971,2017,30,4
FRANCE,3999,2017,157,4
FRANCE,23241,2017,2164,4
FRANCE,365392,2017,5078,4
FRANCE,30768,2017,137,4
FRANCE,6040,2017,411,4
FRANCE,7120,2017,487,4
FRANCE,663599,2017,4568,4
FRANCE,7385,2017,1554,4
FRANCE,28716,2017,118,4
FRANCE,8542,2017,534,4
FRANCE,2294001,2017,6398,4
FRANCE,78756,2017,358,4
FRANCE,5800635,2017,10238,4
FRANCE,5670852,2017,262509,4
FRANCE,1767997,2017,51617,4
FRANCE,11942,2017,412,4
FRANCE,812681,2017,2302,4
FRANCE,388810,2017,18641,4
FRANCE,9776,2017,719,4
FRANCE,11378,2017,58,4
FRANCE,5219,2017,256,4
FRANCE,13301,2017,439,4
FRANCE,32093,2017,409,4
FRANCE,346282,2017,944,4
FRANCE,432721,2017,14053,4
FRANCE,201580,2017,15938,4
FRANCE,104679,2017,9333,4
FRANCE,28951,2017,6763,4
FRANCE,17654,2017,1816,4
FRANCE,200206,2017,11426,4
FRANCE,2874,2017,158,4
FRANCE,20829,2017,1294,4
FRANCE,20921796,2017,0,4
FRANCE,141253,2017,14354,4
FRANCE,35656,2017,2688,4
FRANCE,1606,2017,0,4
FRANCE,191610,2017,1454,4
FRANCE,8104,2017,254,4
FRANCE,81306,2017,11153,4
FRANCE,34310,2017,528,4
FRANCE,3366,2017,365,4
FRANCE,75134,2017,0,4
FRANCE,54646,2017,442,4
FRANCE,34733,2017,2942,4
FRANCE,448482,2017,31288,4
FRANCE,2498,2017,92,4
FRANCE,239381,2017,2753,4
FRANCE,673010,2017,58902,4
FRANCE,5107,2017,111,4
FRANCE,306874,2017,30577,4
FRANCE,3659,2017,259,4
FRANCE,12740,2017,110,4
FRANCE,29249,2017,6371,4
FRANCE,40789,2017,2362,4
FRANCE,35395,2017,4983,4
FRANCE,2633,2017,526,4
FRANCE,6697,2017,363,4
FRANCE,4794,2017,504,4
FRANCE,70386,2017,4805,4
FRANCE,2635,2017,22,4
FRANCE,21252,2017,1968,4
FRANCE,10119,2017,434,4
FRANCE,10426,2017,21,4
FRANCE,7471,2017,1422,4
FRANCE,47805,2017,5152,4
FRANCE,215454,2017,19755,4
FRANCE,38636,2017,2349,4
FRANCE,4943,2017,270,4
FRANCE,714878,2017,3953,4
FRANCE,35165,2017,1365,4
FRANCE,21662,2017,2111,4
FRANCE,13108,2017,1641,4
FRANCE,21061,2017,90,4
FRANCE,2872,2017,17,4
FRANCE,2237,2017,10,4
FRANCE,6174,2017,0,4
FRANCE,3218,2017,368,4
FRANCE,437920,2017,33256,4
FRANCE,7733,2017,106,4
FRANCE,3609,2017,74,4
FRANCE,12125,2017,482,4
FRANCE,144429,2017,9369,4
FRANCE,537891,2017,27345,4
FRANCE,23792,2017,1986,4
FRANCE,26777,2017,1269,4
FRANCE,385837,2017,1397,4
FRANCE,226577,2017,16622,4
FRANCE,28430,2017,1633,4
FRANCE,10578,2017,1055,4
FRANCE,6205,2017,114,4
FRANCE,811295,2017,42750,4
FRANCE,386631,2017,1428,4
FRANCE,11076,2017,1063,4
FRANCE,1670,2017,260,4
FRANCE,2830,2017,444,4
FRANCE,464049,2017,3049,4
FRANCE,113099,2017,1500,4
FRANCE,2724,2017,137,4
FRANCE,188986,2017,21682,4
FRANCE,208810,2017,0,4
FRANCE,665200,2017,90833,4
FRANCE,36361,2017,2220,4
FRANCE,5093,2017,205,4
FRANCE,27016,2017,2809,4
FRANCE,38716,2017,384,4
FRANCE,1955,2017,191,4
FRANCE,221476,2017,15385,4
FRANCE,9902,2017,910,4
FRANCE,11018,2017,1813,4
FRANCE,208259,2017,40963,4
FRANCE,3537505,2017,120237,4
FRANCE,161582,2017,1262,4
FRANCE,96056,2017,4769,4
FRANCE,46619,2017,4702,4
FRANCE,69605,2017,5732,4
FRANCE,23560,2017,3218,4
FRANCE,2495,2017,233,4
FRANCE,763392,2017,73679,4
FRANCE,16512,2017,10,4
FRANCE,16194,2017,160,4
FRANCE,681585,2017,34369,4
FRANCE,147490,2017,13602,4
FRANCE,9219,2017,43,4
FRANCE,17888,2017,988,4
FRANCE,21003,2017,1754,4
FRANCE,3484,2017,104,4
FRANCE,2564,2017,213,4
FRANCE,103630,2017,13945,4
FRANCE,25108,2017,146,4
FRANCE,4449,2017,319,4
FRANCE,70476,2017,886,4
FRANCE,51665,2017,211,4
FRANCE,1891,2017,22,4
FRANCE,3198,2017,79,4
FRANCE,160752,2017,9629,4
FRANCE,10023,2017,546,4
FRANCE,8723,2017,1493,4
FRANCE,1091239,2017,79662,4
FRANCE,3091,2017,454,4
FRANCE,736062,2017,71308,4
FRANCE,1292926,2017,77746,4
FRANCE,188218,2017,745,4
FRANCE,46865,2017,1917,4
FRANCE,93936,2017,154,4
FRANCE,895912,2017,2880,4
FRANCE,48560,2017,5728,4
FRANCE,26204,2017,1150,4
FRANCE,12759,2017,1239,4
FRANCE,26123,2017,2143,4
FRANCE,152385,2017,854,4
FRANCE,154681,2017,1017,4
FRANCE,73845,2017,318,4
FRANCE,417815,2017,10091,4
FRANCE,27461,2017,2857,4
FRANCE,51366,2017,233,4
FRANCE,5876,2017,570,4
FRANCE,13853,2017,2896,4
FRANCE,2014792,2017,465961,4
FRANCE,6462,2017,0,4
FRANCE,24685,2017,310,4
FRANCE,18495,2017,381,4
FRANCE,25649,2017,178,4
FRANCE,1997,2017,18,4
FRANCE,206928,2017,11441,4
FRANCE,21279,2017,2611,4
FRANCE,9528846,2017,912434,4
FRANCE,1887,2017,8,4
FRANCE,70083,2017,3055,4
FRANCE,964571,2017,35051,4
FRANCE,21813,2017,25,4
FRANCE,8233,2017,73,4
FRANCE,5196,2017,64,4
FRANCE,15537,2017,292,4
FRANCE,78292,2017,826,4
FRANCE,13730,2017,1600,4
FRANCE,3875,2017,441,4
FRANCE,278443,2017,21473,4
FRANCE,641724,2017,60853,4
FRANCE,7977,2017,130,4
FRANCE,2696690,2017,22986,4
FRANCE,579931,2017,2928,4
FRANCE,4844,2017,440,4
FRANCE,72909,2017,1811,4
FRANCE,7382,2017,553,4
FRANCE,319082,2017,5851,4
FRANCE,3978,2017,266,4
FRANCE,9275,2017,732,4
FRANCE,2860,2017,285,4
FRANCE,70837,2017,940,4
FRANCE,3336,2017,531,4
FRANCE,6912,2017,77,4
FRANCE,10458,2017,152,4
FRANCE,4190444,2017,405380,4
FRANCE,337190,2017,3423,4
FRANCE,73950,2017,5831,4
FRANCE,41058,2017,4342,4
FRANCE,14171087,2017,801873,4
FRANCE,106898,2017,547,4
FRANCE,28172,2017,2711,4
FRANCE,80683,2017,631,4
FRANCE,24590,2017,45,4
FRANCE,16059,2017,2259,4
FRANCE,91450,2017,2583,4
FRANCE,8053628,2017,212324,4
FRANCE,111587,2017,2119,4
FRANCE,39707,2017,118,4
FRANCE,25803,2017,2146,4
FRANCE,1654919,2017,142894,4
FRANCE,24359,2017,2246,3
FRANCE,96303,2017,962,3
FRANCE,2693,2017,97,3
FRANCE,2907,2017,360,3
FRANCE,120159,2017,2125,3
FRANCE,4866576,2017,185651,3
FRANCE,43285,2017,415,3
FRANCE,26185,2017,1474,3
FRANCE,4668,2017,3,3
FRANCE,12382,2017,1575,3
FRANCE,19929,2017,662,3
FRANCE,2673454,2017,244706,3
FRANCE,10060,2017,1457,3
FRANCE,17005,2017,515,3
FRANCE,48488,2017,3565,3
FRANCE,1390338,2017,101544,3
FRANCE,16886,2017,1692,3
FRANCE,4796,2017,308,3
FRANCE,15562,2017,257,3
FRANCE,19795,2017,2492,3
FRANCE,1609591,2017,168312,3
FRANCE,18750,2017,1414,3
FRANCE,52975,2017,228,3
FRANCE,12474,2017,114,3
FRANCE,27731,2017,166,3
FRANCE,8212,2017,93,3
FRANCE,3894,2017,555,3
FRANCE,62029,2017,2304,3
FRANCE,1993,2017,426,3
FRANCE,73216,2017,5833,3
FRANCE,35311,2017,5472,3
FRANCE,174228,2017,1540,3
FRANCE,2929200,2017,48683,3
FRANCE,3513,2017,421,3
FRANCE,27527,2017,2544,3
FRANCE,25902,2017,2326,3
FRANCE,28710,2017,1673,3
FRANCE,9331,2017,64,3
FRANCE,13695,2017,60,3
FRANCE,10736,2017,99,3
FRANCE,17322,2017,414,3
FRANCE,44171,2017,2628,3
FRANCE,3703,2017,131,3
FRANCE,53695,2017,407,3
FRANCE,305658,2017,21190,3
FRANCE,355996,2017,39531,3
FRANCE,3529,2017,359,3
FRANCE,6638,2017,211,3
FRANCE,272147,2017,18073,3
FRANCE,2752,2017,197,3
FRANCE,219712,2017,1596,3
FRANCE,9114,2017,36,3
FRANCE,4664803,2017,10907,3
FRANCE,1278016,2017,149454,3
FRANCE,37259,2017,6125,3
FRANCE,3416,2017,52,3
FRANCE,1074105,2017,1277,3
FRANCE,21766,2017,150,3
FRANCE,607810,2017,41308,3
FRANCE,84623,2017,1097,3
FRANCE,157114,2017,21890,3
FRANCE,13608,2017,45,3
FRANCE,447082,2017,25753,3
FRANCE,4368,2017,227,3
FRANCE,106406,2017,589,3
FRANCE,5585,2017,531,3
FRANCE,35870,2017,1343,3
FRANCE,9714,2017,702,3
FRANCE,106576,2017,438,3
FRANCE,12957,2017,156,3
FRANCE,3723,2017,196,3
FRANCE,14013,2017,1386,3
FRANCE,24688,2017,1563,3
FRANCE,897736,2017,9466,3
FRANCE,40416,2017,1823,3
FRANCE,11996,2017,292,3
FRANCE,24829,2017,1162,3
FRANCE,328015,2017,35628,3
FRANCE,15443,2017,93,3
FRANCE,43898,2017,2170,3
FRANCE,6158,2017,0,3
FRANCE,61262,2017,7642,3
FRANCE,1984,2017,105,3
FRANCE,139219,2017,431,3
FRANCE,19447,2017,119,3
FRANCE,12870,2017,1248,3
FRANCE,10089,2017,1176,3
FRANCE,15072,2017,877,3
FRANCE,6018,2017,571,3
FRANCE,49771,2017,327,3
FRANCE,21823,2017,52,3
FRANCE,25740,2017,3352,3
FRANCE,90904,2017,8484,3
FRANCE,10589,2017,393,3
FRANCE,6976,2017,66,3
FRANCE,20136,2017,1791,3
FRANCE,4154,2017,111,3
FRANCE,22032,2017,832,3
FRANCE,4569886,2017,380248,3
FRANCE,1881489,2017,27062,3
FRANCE,160170,2017,6600,3
FRANCE,188710,2017,4732,3
FRANCE,387820,2017,3388,3
FRANCE,288418,2017,2136,3
