name,value,year,lastValue,rank
Louis Vuitton,18963.5,2006.5,18692,15
Facebook,18957,2014.6,18189,25
Honda,18951.4,2008.1,19079,18
American Express,18950.8,2013.7,18764.4,23
Citi,18946.2,2000.7,18926.6,10
Cisco,18942.3,2006.9,18785.6,16
HP,18934.8,2002.7,18626.4,10
Citi,18926.6,2000.6,18907,11
Toyota,18926,2001.4,18839,10
Cisco,18923.8,2000.4,19209.6,11
American Express,18922,2015,18980.8,25
Citi,18911.1,2001.1,19005,10
Citi,18907,2000.5,18887.4,11
Gillette,18900,2016.6,19075,24
Samsung,18899.1,2009.7,18701.8,17
Citi,18887.4,2000.4,18867.8,12
American Express,18883.6,2005.3,18775.4,12
Honda,18876,2010.4,18783.5,18
Pepsi,18873.6,2013.8,18750.9,24
BMW,18869.7,2005.7,18620.6,14
American Express,18868.6,2017.8,18733.4,23
Citi,18867.8,2000.3,18848.2,12
HP,18866,2005,19077.2,11
American Express,18865.6,2015.1,18922,26
Honda,18862.8,2007.8,18754.7,18
Apple,18859,2009.6,18288,16
Citi,18851,2003.2,18711,11
Citi,18848.2,2000.2,18828.6,12
Toyota,18839,2001.3,18752,10
Citi,18828.6,2000.1,18809,12
Honda,18823.8,2008.2,18951.4,17
Toyota,18823,2000,18823,12
Citi,18817.2,2001.2,18911.1,10
American Express,18809.2,2015.2,18865.6,26
Citi,18809,2000,18809,13
Honda,18808.3,2013.1,18490,20
Toyota,18798.5,2000.1,18823,13
Honda,18785.7,2011.3,19000.8,18
Cisco,18785.6,2006.8,18628.9,16
Honda,18783.5,2010.3,18691,18
American Express,18775.4,2005.2,18667.2,12
Toyota,18774,2000.2,18798.5,13
SAP,18768,2015,18625.2,26
American Express,18764.4,2013.6,18578,22
Gillette,18761,2005.6,18556.5,13
HP,18759.7,2000.7,19018.6,11
Nike,18759,2013.6,18480,23
Honda,18754.7,2007.7,18646.6,18
American Express,18752.8,2015.3,18809.2,26
Toyota,18752,2001.2,18665,11
H&M,18751,2013.2,18459.5,21
Pepsi,18750.9,2013.7,18628.2,24
Toyota,18749.5,2000.3,18774,13
Ford,18734.5,2002.5,19068.2,10
American Express,18733.4,2017.7,18598.2,23
Toyota,18725,2000.4,18749.5,13
Gillette,18725,2016.7,18900,24
Citi,18723.3,2001.3,18817.2,11
Oracle,18721.2,2011.3,18234.8,19
Citi,18711,2003.1,18571,11
Samsung,18701.8,2009.6,18504.5,17
Toyota,18700.5,2000.5,18725,12
American Express,18696.4,2015.4,18752.8,25
Honda,18696.2,2008.3,18823.8,17
Louis Vuitton,18692,2006.4,18420.5,15
Honda,18691,2010.2,18598.5,18
Toyota,18676,2000.6,18700.5,12
American Express,18667.2,2005.1,18559,12
Toyota,18665,2001.1,18578,11
H&M,18657,2017.5,19023.2,23
Toyota,18651.5,2000.7,18676,12
Honda,18646.6,2007.6,18538.5,18
American Express,18640,2015.5,18696.4,25
Cisco,18638,2000.5,18923.8,13
Citi,18629.4,2001.4,18723.3,11
Cisco,18628.9,2006.7,18472.2,16
Pepsi,18628.2,2013.6,18505.5,24
Toyota,18627,2000.8,18651.5,11
HP,18626.4,2002.6,18318,10
SAP,18625.2,2014.9,18482.4,26
Amazon,18625,2012,18038.3,19
BMW,18620.6,2005.6,18371.5,14
Google,18612.3,2007.1,17837,17
Toyota,18602.5,2000.9,18627,11
Honda,18598.5,2010.1,18506,18
American Express,18598.2,2017.6,18463,23
American Express,18583.6,2015.6,18640,25
American Express,18578,2013.5,18391.6,22
Toyota,18578,2001,18602.5,11
Zara,18573,2017,18392.3,24
Citi,18571,2003,18520.5,11
Honda,18570.6,2011.4,18785.7,19
Honda,18568.6,2008.4,18696.2,17
American Express,18559,2005,18471.4,12
Gillette,18556.5,2005.5,18352,13
Gillette,18550,2016.8,18725,24
Honda,18538.5,2007.5,18430.4,18
Citi,18535.5,2001.5,18629.4,11
American Express,18527.2,2015.7,18583.6,25
Citi,18520.5,2002.9,18470,11
Honda,18506,2010,18435.7,18
Pepsi,18505.5,2013.5,18382.8,23
Samsung,18504.5,2009.5,18307.2,16
HP,18500.8,2000.8,18759.7,12
Honda,18490,2013,18369,20
Zara,18486.9,2017.1,18573,24
SAP,18482.4,2014.8,18339.6,26
Nike,18480,2013.5,18201,24
Cisco,18472.2,2006.6,18315.5,16
IKEA,18472,2017,18408.2,25
American Express,18471.4,2004.9,18383.8,12
American Express,18470.8,2015.8,18527.2,25
Citi,18470,2002.8,18419.5,11
American Express,18463,2017.5,18327.8,24
H&M,18459.5,2013.1,18168,21
American Express,18455.5,2008.5,19152.4,16
Citi,18441.6,2001.6,18535.5,11
Honda,18441,2008.5,18568.6,17
Honda,18435.7,2009.9,18365.4,18
Honda,18430.4,2007.4,18322.3,18
Louis Vuitton,18420.5,2006.3,18149,15
Citi,18419.5,2002.7,18369,11
American Express,18414.4,2015.9,18470.8,25
IKEA,18408.2,2016.9,18344.4,24
Ford,18400.8,2002.6,18734.5,11
Zara,18400.8,2017.2,18486.9,24
Zara,18392.3,2016.9,18211.6,25
American Express,18391.6,2013.4,18205.2,22
American Express,18383.8,2004.8,18296.2,12
Pepsi,18382.8,2013.4,18260.1,23
Gillette,18375,2016.9,18550,26
BMW,18371.5,2005.5,18122.4,14
IKEA,18370.6,2017.1,18472,25
Honda,18369,2012.9,18248,20
Citi,18369,2002.6,18318.5,12
Honda,18365.4,2009.8,18295.1,18
American Express,18358,2016,18414.4,25
Honda,18355.5,2011.5,18570.6,19
Cisco,18352.2,2000.6,18638,13
Gillette,18352,2005.4,18147.5,13
Citi,18347.7,2001.7,18441.6,11
IKEA,18344.4,2016.8,18280.6,25
SAP,18339.6,2014.7,18196.8,26
American Express,18327.8,2017.4,18192.6,24
Honda,18322.3,2007.3,18214.2,18
Citi,18318.5,2002.5,18268,11
HP,18318,2002.5,18009.6,12
Cisco,18315.5,2006.5,18158.8,16
Zara,18314.7,2017.3,18400.8,24
Honda,18313.4,2008.6,18441,16
Samsung,18307.2,2009.4,18109.9,16
American Express,18300.9,2016.1,18358,25
American Express,18296.2,2004.7,18208.6,12
Honda,18295.1,2009.7,18224.8,18
H&M,18290.8,2017.6,18657,24
Apple,18288,2009.5,17717,17
IKEA,18280.6,2016.7,18216.8,25
IKEA,18269.2,2017.2,18370.6,25
Citi,18268,2002.4,18217.5,11
Pepsi,18260.1,2013.3,18137.4,22
Citi,18253.8,2001.8,18347.7,11
Honda,18248,2012.8,18127,20
American Express,18243.8,2016.2,18300.9,25
HP,18241.9,2000.9,18500.8,12
Oracle,18234.8,2011.2,17748.4,19
Zara,18228.6,2017.4,18314.7,25
Honda,18224.8,2009.6,18154.5,18
Citi,18217.5,2002.3,18167,11
IKEA,18216.8,2016.6,18153,25
Honda,18214.2,2007.2,18106.1,18
Zara,18211.6,2016.8,18030.9,26
American Express,18208.6,2004.6,18121,12
American Express,18205.2,2013.3,18018.8,23
Nike,18201,2013.4,17922,24
Gillette,18200,2017,18375,26
SAP,18196.8,2014.6,18054,26
American Express,18192.6,2017.3,18057.4,25
Citi,18190,2008.2,19182,18
Facebook,18189,2014.5,17421,25
American Express,18186.7,2016.3,18243.8,25
Honda,18185.8,2008.7,18313.4,16
H&M,18168,2013,18008.3,21
IKEA,18167.8,2017.3,18269.2,26
Citi,18167,2002.2,18116.5,11
Citi,18159.9,2001.9,18253.8,11
Cisco,18158.8,2006.4,18002.1,16
Honda,18154.5,2009.5,18084.2,18
IKEA,18153,2016.5,18089.2,25
Louis Vuitton,18149,2006.2,17877.5,15
Gillette,18147.5,2005.3,17943,13
Zara,18142.5,2017.5,18228.6,25
Honda,18140.4,2011.6,18355.5,19
Pepsi,18137.4,2013.2,18014.7,22
American Express,18129.6,2016.4,18186.7,25
Honda,18127,2012.7,18006,20
BMW,18122.4,2005.4,17873.3,14
American Express,18121,2004.5,18033.4,12
Citi,18116.5,2002.1,18066,11
Samsung,18109.9,2009.3,17912.6,16
Honda,18106.1,2007.1,17998,18
IKEA,18089.2,2016.4,18025.4,26
Honda,18084.2,2009.4,18013.9,17
American Express,18072.5,2016.5,18129.6,26
Ford,18067.1,2002.7,18400.8,12
Gillette,18066.4,2017.1,18200,26
IKEA,18066.4,2017.4,18167.8,26
Cisco,18066.4,2000.7,18352.2,13
Citi,18066,2002,18159.9,11
Honda,18058.2,2008.8,18185.8,16
American Express,18057.4,2017.2,17922.2,26
Zara,18056.4,2017.6,18142.5,25
SAP,18054,2014.5,17911.2,26
Amazon,18038.3,2011.9,17451.6,19
American Express,18033.4,2004.4,17945.8,12
Zara,18030.9,2016.7,17850.2,26
IKEA,18025.4,2016.3,17961.6,26
American Express,18018.8,2013.2,17832.4,23
American Express,18015.4,2016.6,18072.5,26
Pepsi,18014.7,2013.1,17892,22
Honda,18013.9,2009.3,17943.6,17
HP,18009.6,2002.4,17701.2,12
H&M,18008.3,2012.9,17848.6,21
Honda,18006,2012.6,17885,20
Cisco,18002.1,2006.3,17845.4,16
Honda,17998,2007,17903.1,17
HP,17988,2015.4,19255,26
HP,17983,2001,18241.9,12
Zara,17970.3,2017.7,18056.4,24
IKEA,17965,2017.5,18066.4,26
IKEA,17961.6,2016.2,17897.8,26
American Express,17958.3,2016.7,18015.4,27
American Express,17945.8,2004.3,17858.2,12
Honda,17943.6,2009.2,17873.3,16
Gillette,17943,2005.2,17738.5,13
Gillette,17932.8,2017.2,18066.4,27
Honda,17930.6,2008.9,18058.2,16
Honda,17925.3,2011.7,18140.4,19
H&M,17924.6,2017.7,18290.8,25
American Express,17922.2,2017.1,17787,27
Nike,17922,2013.3,17643,24
Samsung,17912.6,2009.2,17715.3,17
SAP,17911.2,2014.4,17768.4,25
Honda,17903.1,2006.9,17808.2,17
American Express,17901.2,2016.8,17958.3,27
IKEA,17897.8,2016.1,17834,26
Pepsi,17892,2013,17762.2,22
Honda,17885,2012.5,17764,20
Zara,17884.2,2017.8,17970.3,24
Louis Vuitton,17877.5,2006.1,17606,15
Honda,17873.3,2009.1,17803,16
BMW,17873.3,2005.3,17624.2,14
IKEA,17863.6,2017.6,17965,26
HP,17862.3,2001.1,17983,12
American Express,17858.2,2004.2,17770.6,12
Zara,17850.2,2016.6,17669.5,27
H&M,17848.6,2012.8,17688.9,21
Cisco,17845.4,2006.2,17688.7,16
American Express,17844.1,2016.9,17901.2,27
Google,17837,2007,17290.9,18
IKEA,17834,2016,17704.7,26
American Express,17832.4,2013.1,17646,23
Honda,17808.2,2006.8,17713.3,17
Honda,17803,2009,17930.6,16
Gillette,17799.2,2017.3,17932.8,27
Zara,17798.1,2017.9,17884.2,24
American Express,17787,2017,17844.1,27
Cisco,17780.6,2000.8,18066.4,13
American Express,17770.6,2004.1,17683,12
SAP,17768.4,2014.3,17625.6,25
Honda,17764,2012.4,17643,20
Pepsi,17762.2,2012.9,17632.4,22
IKEA,17762.2,2017.7,17863.6,26
American Express,17758.6,2008.6,18455.5,17
Oracle,17748.4,2011.1,17262,19
HP,17741.6,2001.2,17862.3,12
Gillette,17738.5,2005.1,17534,13
Ford,17733.4,2002.8,18067.1,12
Apple,17717,2009.4,17146,18
Samsung,17715.3,2009.1,17518,17
Honda,17713.3,2006.7,17618.4,17
Zara,17712,2018,17798.1,25
Honda,17710.2,2011.8,17925.3,19
IKEA,17704.7,2015.9,17575.4,26
HP,17701.2,2002.3,17392.8,12
Samsung,17689,2008,17605.4,19
H&M,17688.9,2012.7,17529.2,21
Cisco,17688.7,2006.1,17532,16
American Express,17683,2004,17598,12
Samsung,17671.9,2008.1,17689,19
Zara,17669.5,2016.5,17488.8,27
Gillette,17665.6,2017.4,17799.2,27
IKEA,17660.8,2017.8,17762.2,25
Samsung,17654.8,2008.2,17671.9,19
American Express,17646,2013,17451.6,23
Nike,17643,2013.2,17364,24
Honda,17643,2012.3,17522,20
Samsung,17637.7,2008.3,17654.8,18
Pepsi,17632.4,2012.8,17502.6,22
SAP,17625.6,2014.2,17482.8,25
BMW,17624.2,2005.2,17375.1,14
HP,17620.9,2001.3,17741.6,12
Samsung,17620.6,2008.4,17637.7,18
Honda,17618.4,2006.6,17523.5,17
Louis Vuitton,17606,2006,17453.1,15
Samsung,17605.4,2007.9,17521.8,19
Samsung,17603.5,2008.5,17620.6,18
American Express,17598,2003.9,17513,12
Samsung,17586.4,2008.6,17603.5,18
IKEA,17575.4,2015.8,17446.1,26
Samsung,17569.3,2008.7,17586.4,17
J.P. Morgan,17567,2018,17385.2,26
IKEA,17559.4,2017.9,17660.8,25
H&M,17558.4,2017.8,17924.6,26
Samsung,17552.2,2008.8,17569.3,17
Samsung,17535.1,2008.9,17552.2,17
Gillette,17534,2005,17452.9,13
Cisco,17532,2006,17438,16
Gillette,17532,2017.5,17665.6,27
H&M,17529.2,2012.6,17369.5,21
Honda,17523.5,2006.5,17428.6,17
Honda,17522,2012.2,17401,20
Samsung,17521.8,2007.8,17438.2,19
Samsung,17518,2009,17535.1,17
American Express,17513,2003.8,17428,12
Pepsi,17502.6,2012.7,17372.8,22
HP,17500.2,2001.4,17620.9,12
Honda,17495.1,2011.9,17710.2,20
Cisco,17494.8,2000.9,17780.6,13
Zara,17488.8,2016.4,17308.1,27
SAP,17482.8,2014.1,17340,25
IKEA,17458,2018,17559.4,27
Louis Vuitton,17453.1,2005.9,17300.2,15
Gillette,17452.9,2004.9,17371.8,13
American Express,17451.6,2012.9,17257.2,23
Amazon,17451.6,2011.8,16864.9,20
IKEA,17446.1,2015.7,17316.8,26
Samsung,17438.2,2007.7,17354.6,19
Cisco,17438,2005.9,17344,16
Honda,17428.6,2006.4,17333.7,17
American Express,17428,2003.7,17343,12
Facebook,17421,2014.4,16653,26
Honda,17401,2012.1,17280,20
Ford,17399.7,2002.9,17733.4,12
Gillette,17398.4,2017.6,17532,27
HP,17392.8,2002.2,17084.4,12
J.P. Morgan,17385.2,2017.9,17203.4,26
HP,17379.5,2001.5,17500.2,12
BMW,17375.1,2005.1,17126,14
Pepsi,17372.8,2012.6,17243,22
Gillette,17371.8,2004.8,17290.7,13
H&M,17369.5,2012.5,17209.8,21
Nike,17364,2013.1,17085,24
Gillette,17358,2000,17358,14
Samsung,17354.6,2007.6,17271,19
Cisco,17344,2005.8,17250,15
American Express,17343,2003.6,17258,12
SAP,17340,2014,17273.6,25
Honda,17333.7,2006.3,17238.8,17
IKEA,17316.8,2015.6,17187.5,26
Zara,17308.1,2016.3,17127.4,27
Louis Vuitton,17300.2,2005.8,17147.3,16
Google,17290.9,2006.9,16744.8,18
Gillette,17290.7,2004.7,17209.6,13
Honda,17280,2012,17495.1,20
SAP,17273.6,2013.9,17207.2,25
Samsung,17271,2007.5,17187.4,19
Gillette,17264.8,2017.7,17398.4,27
Oracle,17262,2011,17023.9,19
HP,17258.8,2001.6,17379.5,12
American Express,17258,2003.5,17173,12
American Express,17257.2,2012.8,17062.8,23
Cisco,17250,2005.7,17156,15
Pepsi,17243,2012.5,17113.2,22
Honda,17238.8,2006.2,17143.9,17
H&M,17209.8,2012.4,17050.1,21
Gillette,17209.6,2004.6,17128.5,13
Cisco,17209,2001,17494.8,13
SAP,17207.2,2013.8,17140.8,25
J.P. Morgan,17203.4,2017.8,17021.6,27
Citi,17198,2008.3,18190,19
H&M,17192.2,2017.9,17558.4,27
IKEA,17187.5,2015.5,17058.2,26
Samsung,17187.4,2007.4,17103.8,19
American Express,17173,2003.4,17088,12
Cisco,17156,2005.6,17062,15
Gillette,17152,2000.1,17358,14
Louis Vuitton,17147.3,2005.7,16994.4,16
Apple,17146,2009.3,16575,18
Honda,17143.9,2006.1,17049,17
SAP,17140.8,2013.7,17074.4,25
HP,17138.1,2001.7,17258.8,12
Gillette,17131.2,2017.8,17264.8,28
Gillette,17128.5,2004.5,17047.4,13
Zara,17127.4,2016.2,16946.7,27
BMW,17126,2005,17002,14
Pepsi,17113.2,2012.4,16983.4,22
Cisco,17110.3,2001.1,17209,13
Samsung,17103.8,2007.3,17020.2,19
American Express,17088,2003.3,17003,12
Nike,17085,2013,16889.1,24
HP,17084.4,2002.1,16776,12
SAP,17074.4,2013.6,17008,25
Ford,17066,2003,17399.7,12
American Express,17062.8,2012.7,16868.4,23
Cisco,17062,2005.5,16968,15
American Express,17061.7,2008.7,17758.6,18
IKEA,17058.2,2015.4,16928.9,27
H&M,17050.1,2012.3,16890.4,21
Honda,17049,2006,16922.9,17
Gillette,17047.4,2004.4,16966.3,13
Oracle,17023.9,2010.9,16785.8,19
J.P. Morgan,17021.6,2017.7,16839.8,28
Samsung,17020.2,2007.2,16936.6,19
HP,17017.4,2001.8,17138.1,12
Cisco,17011.6,2001.2,17110.3,13
SAP,17008,2013.5,16941.6,25
American Express,17003,2003.2,16918,12
BMW,17002,2004.9,16878,14
Gillette,16997.6,2017.9,17131.2,28
Louis Vuitton,16994.4,2005.6,16841.5,16
Pepsi,16983.4,2012.3,16853.6,22
Cisco,16968,2005.4,16874,15
Gillette,16966.3,2004.3,16885.2,13
Zara,16946.7,2016.1,16766,27
Gillette,16946,2000.2,17152,14
SAP,16941.6,2013.4,16875.2,25
Samsung,16936.6,2007.1,16853,19
IKEA,16928.9,2015.3,16799.6,27
Honda,16922.9,2005.9,16796.8,17
American Express,16919,2001,16839.3,14
American Express,16918,2003.1,16833,12
Cisco,16912.9,2001.3,17011.6,13
HP,16896.7,2001.9,17017.4,12
H&M,16890.4,2012.2,16730.7,21
Nike,16889.1,2012.9,16693.2,24
Gillette,16885.2,2004.2,16804.1,13
BMW,16878,2004.8,16754,14
SAP,16875.2,2013.3,16808.8,25
Cisco,16874,2005.3,16780,15
American Express,16868.4,2012.6,16674,23
Amazon,16864.9,2011.7,16278.2,20
Gillette,16864,2018,16997.6,28
American Express,16855.8,2001.1,16919,14
Pepsi,16853.6,2012.2,16723.8,22
Samsung,16853,2007,16784.6,19
UPS,16849,2018,16802.8,29
Louis Vuitton,16841.5,2005.5,16688.6,16
J.P. Morgan,16839.8,2017.6,16658,28
American Express,16839.3,2000.9,16759.6,14
American Express,16833,2003,16778.4,13
H&M,16826,2018,17192.2,30
Cisco,16814.2,2001.4,16912.9,13
SAP,16808.8,2013.2,16742.4,25
Ford,16806.9,2003.1,17066,13
Gillette,16804.1,2004.1,16723,13
UPS,16802.8,2017.9,16756.6,29
IKEA,16799.6,2015.2,16670.3,27
Honda,16796.8,2005.8,16670.7,17
American Express,16792.6,2001.2,16855.8,14
Oracle,16785.8,2010.8,16547.7,19
Samsung,16784.6,2006.9,16716.2,19
Cisco,16780,2005.2,16686,15
American Express,16778.4,2002.9,16723.8,13
HP,16776,2002,16896.7,12
Zara,16766,2016,16492.5,27
American Express,16759.6,2000.8,16679.9,14
UPS,16756.6,2017.8,16710.4,29
BMW,16754,2004.7,16630,14
Google,16744.8,2006.8,16198.7,18
SAP,16742.4,2013.1,16676,25
Gillette,16740,2000.3,16946,14
H&M,16730.7,2012.1,16571,21
American Express,16729.4,2001.3,16792.6,14
American Express,16723.8,2002.8,16669.2,13
Pepsi,16723.8,2012.1,16594,22
Gillette,16723,2004,16648.5,13
HP,16721,2015.5,17988,27
Samsung,16716.2,2006.8,16647.8,19
Cisco,16715.5,2001.5,16814.2,13
UPS,16710.4,2017.7,16664.2,29
Nike,16693.2,2012.8,16497.3,24
Louis Vuitton,16688.6,2005.4,16535.7,16
Cisco,16686,2005.1,16592,15
American Express,16679.9,2000.7,16600.2,14
SAP,16676,2013,16572.5,25
American Express,16674,2012.5,16479.6,23
Honda,16670.7,2005.7,16544.6,17
IKEA,16670.3,2015.1,16541,27
American Express,16669.2,2002.7,16614.6,13
American Express,16666.2,2001.4,16729.4,14
UPS,16664.2,2017.6,16618,29
J.P. Morgan,16658,2017.5,16476.2,28
Facebook,16653,2014.3,15885,26
Gillette,16648.5,2003.9,16574,13
Samsung,16647.8,2006.7,16579.4,18
BMW,16630,2004.6,16506,14
UPS,16618,2017.5,16571.8,29
Pampers,16617,2018,16596.9,31
Cisco,16616.8,2001.6,16715.5,13
American Express,16614.6,2002.6,16560,13
American Express,16603,2001.5,16666.2,14
American Express,16600.2,2000.6,16520.5,14
Pampers,16596.9,2017.9,16576.8,30
Pepsi,16594,2012,16393.6,21
Cisco,16592,2005,16527.6,15
Samsung,16579.4,2006.6,16511,18
Pampers,16576.8,2017.8,16556.7,30
Apple,16575,2009.2,16004,18
Gillette,16574,2003.8,16499.5,13
SAP,16572.5,2012.9,16469,25
UPS,16571.8,2017.4,16525.6,28
H&M,16571,2012,16559.8,22
American Express,16560,2002.5,16505.4,13
H&M,16559.8,2011.9,16548.6,21
Pampers,16556.7,2017.7,16536.6,30
H&M,16548.6,2011.8,16537.4,21
Ford,16547.8,2003.2,16806.9,13
Oracle,16547.7,2010.7,16309.6,19
Honda,16544.6,2005.6,16418.5,17
IKEA,16541,2015,16475.4,27
American Express,16539.8,2001.6,16603,14
H&M,16537.4,2011.7,16526.2,21
Pampers,16536.6,2017.6,16516.5,30
Louis Vuitton,16535.7,2005.3,16382.8,16
Gillette,16534,2000.4,16740,14
Cisco,16527.6,2004.9,16463.2,15
H&M,16526.2,2011.6,16515,20
UPS,16525.6,2017.3,16479.4,28
American Express,16520.5,2000.5,16440.8,14
Cisco,16518.1,2001.7,16616.8,13
Pampers,16516.5,2017.5,16496.4,30
H&M,16515,2011.5,16503.8,20
Samsung,16511,2006.5,16442.6,18
BMW,16506,2004.5,16382,14
American Express,16505.4,2002.4,16450.8,13
H&M,16503.8,2011.4,16492.6,20
Gillette,16499.5,2003.7,16425,13
Nike,16497.3,2012.7,16301.4,24
Pampers,16496.4,2017.4,16476.3,29
H&M,16492.6,2011.3,16481.4,20
Zara,16492.5,2015.9,16219,27
H&M,16481.4,2011.2,16470.2,20
American Express,16479.6,2012.4,16285.2,23
UPS,16479.4,2017.2,16433.2,28
American Express,16476.6,2001.7,16539.8,14
Pampers,16476.3,2017.3,16456.2,29
J.P. Morgan,16476.2,2017.4,16294.4,30
IKEA,16475.4,2014.9,16409.8,27
H&M,16470.2,2011.1,16459,20
SAP,16469,2012.8,16365.5,25
Cisco,16463.2,2004.8,16398.8,15
H&M,16459,2011,16426.7,20
Pampers,16456.2,2017.2,16436.1,29
American Express,16450.8,2002.3,16396.2,13
Samsung,16442.6,2006.4,16374.2,18
American Express,16440.8,2000.4,16361.1,15
Pampers,16436.1,2017.1,16416,28
UPS,16433.2,2017.1,16387,29
H&M,16426.7,2010.9,16394.4,20
Gillette,16425,2003.6,16350.5,13
Cisco,16419.4,2001.8,16518.1,13
Honda,16418.5,2005.5,16292.4,17
Pampers,16416,2017,16387.8,28
American Express,16413.4,2001.8,16476.6,14
IKEA,16409.8,2014.8,16344.2,27
Sony,16409,2000,16409,15
Cisco,16398.8,2004.7,16334.4,15
American Express,16396.2,2002.2,16341.6,13
H&M,16394.4,2010.8,16362.1,20
Pepsi,16393.6,2011.9,16193.2,22
Pampers,16387.8,2016.9,16359.6,28
UPS,16387,2017,16281.6,29
Louis Vuitton,16382.8,2005.2,16229.9,16
BMW,16382,2004.4,16258,14
Samsung,16374.2,2006.3,16305.8,18
Hermès,16372,2018,16155.8,32
SAP,16365.5,2012.7,16262,25
American Express,16364.8,2008.8,17061.7,18
H&M,16362.1,2010.7,16329.8,20
American Express,16361.1,2000.3,16281.4,15
Pampers,16359.6,2016.8,16331.4,28
Gillette,16350.5,2003.5,16276,13
American Express,16350.2,2001.9,16413.4,13
IKEA,16344.2,2014.7,16278.6,27
American Express,16341.6,2002.1,16287,13
Cisco,16334.4,2004.6,16270,15
Pampers,16331.4,2016.7,16303.2,28
H&M,16329.8,2010.6,16297.5,19
Gillette,16328,2000.5,16534,15
Cisco,16320.7,2001.9,16419.4,14
Oracle,16309.6,2010.6,16071.5,20
Samsung,16305.8,2006.2,16237.4,18
Pampers,16303.2,2016.6,16275,28
Nike,16301.4,2012.6,16105.5,24
H&M,16297.5,2010.5,16265.2,19
J.P. Morgan,16294.4,2017.3,16112.6,30
Honda,16292.4,2005.4,16166.3,17
Ford,16288.7,2003.3,16547.8,13
American Express,16287,2002,16350.2,13
American Express,16285.2,2012.3,16090.8,23
UPS,16281.6,2016.9,16176.2,29
American Express,16281.4,2000.2,16201.7,15
IKEA,16278.6,2014.6,16213,27
Amazon,16278.2,2011.6,15691.5,21
Gillette,16276,2003.4,16201.5,13
Pampers,16275,2016.5,16246.8,28
Cisco,16270,2004.5,16205.6,15
Sony,16268.6,2000.1,16409,15
H&M,16265.2,2010.4,16232.9,19
SAP,16262,2012.6,16158.5,25
BMW,16258,2004.3,16134,14
Pampers,16246.8,2016.4,16218.6,28
Samsung,16237.4,2006.1,16169,18
H&M,16232.9,2010.3,16200.6,19
Louis Vuitton,16229.9,2005.1,16077,16
Cisco,16222,2002,16320.7,14
Zara,16219,2015.8,15945.5,27
Pampers,16218.6,2016.3,16190.4,28
IKEA,16213,2014.5,16147.4,27
Citi,16206,2008.4,17198,19
Cisco,16205.6,2004.4,16141.2,15
American Express,16201.7,2000.1,16122,16
Gillette,16201.5,2003.3,16127,14
H&M,16200.6,2010.2,16168.3,19
Google,16198.7,2006.7,15652.6,19
Pepsi,16193.2,2011.8,15992.8,22
Pampers,16190.4,2016.2,16162.2,28
Cisco,16178.7,2002.1,16222,14
UPS,16176.2,2016.8,16070.8,29
Samsung,16169,2006,16047.7,18
H&M,16168.3,2010.1,16136,19
Honda,16166.3,2005.3,16040.2,17
Pampers,16162.2,2016.1,16134,28
SAP,16158.5,2012.5,16055,24
Hermès,16155.8,2017.9,15939.6,31
IKEA,16147.4,2014.4,16081.8,27
Cisco,16141.2,2004.3,16076.8,15
H&M,16136,2010,16059.9,19
Cisco,16135.4,2002.2,16178.7,14
BMW,16134,2004.2,16010,14
Pampers,16134,2016,16047.3,28
Sony,16128.2,2000.2,16268.6,16
Gillette,16127,2003.2,16052.5,14
Gillette,16122,2000.6,16328,15
American Express,16122,2000,16122,16
J.P. Morgan,16112.6,2017.2,15930.8,30
Nike,16105.5,2012.5,15909.6,25
Cisco,16092.1,2002.3,16135.4,14
American Express,16090.8,2012.2,15896.4,23
IKEA,16081.8,2014.3,16016.2,27
Louis Vuitton,16077,2005,15129.5,16
Cisco,16076.8,2004.2,16012.4,15
Oracle,16071.5,2010.5,15833.4,20
UPS,16070.8,2016.7,15965.4,29
H&M,16059.9,2009.9,15983.8,19
SAP,16055,2012.4,15951.5,24
Gillette,16052.5,2003.1,15978,14
Cisco,16048.8,2002.4,16092.1,14
Samsung,16047.7,2005.9,15926.4,18
Pampers,16047.3,2015.9,15960.6,28
Honda,16040.2,2005.2,15914.1,17
Ford,16029.6,2003.4,16288.7,14
IKEA,16016.2,2014.2,15950.6,26
Cisco,16012.4,2004.1,15948,14
BMW,16010,2004.1,15886,15
Cisco,16005.5,2002.5,16048.8,14
Apple,16004,2009.1,15433,18
Pepsi,15992.8,2011.7,15792.4,22
Sony,15987.8,2000.3,16128.2,16
H&M,15983.8,2009.8,15907.7,19
Gillette,15978,2003,15876.1,14
UPS,15965.4,2016.6,15860,29
Cisco,15962.2,2002.6,16005.5,14
Pampers,15960.6,2015.8,15873.9,28
SAP,15951.5,2012.3,15848,24
IKEA,15950.6,2014.1,15885,26
Cisco,15948,2004,15932.1,14
Zara,15945.5,2015.7,15672,27
Hermès,15939.6,2017.8,15723.4,31
Cisco,15932.1,2003.9,15916.2,14
J.P. Morgan,15930.8,2017.1,15749,30
Samsung,15926.4,2005.8,15805.1,18
Cisco,15918.9,2002.7,15962.2,14
Cisco,15916.2,2003.8,15900.3,14
Gillette,15916,2000.7,16122,15
Honda,15914.1,2005.1,15788,17
Nike,15909.6,2012.4,15713.7,25
H&M,15907.7,2009.7,15831.6,19
Cisco,15900.3,2003.7,15884.4,14
American Express,15896.4,2012.1,15702,23
BMW,15886,2004,15808,15
